region_id,median_mortgage,average_household_size,median_household_income,percent_female_earner,percent_no_internet,percent_unemployment,percent_public_transport,percent_born_managers
101011001,1480.0,2.4,967.0,0.29,16.3,6.1,0.01,0.1
101011002,1600.0,2.4,986.0,0.26,17.1,3.9,0.01,0.24
101011003,1800.0,2.5,1276.0,0.24,14.5,3.0,0.03,0.13
101011004,2000.0,2.7,1724.0,0.14,18.7,2.0,0.02,0.24
101011005,1300.0,2.5,815.0,0.32,16.6,6.5,0.01,0.14
101011006,1010.0,2.4,766.0,0.33,15.7,5.3,0.01,0.31
101021007,1517.0,2.3,913.0,0.23,18.6,4.1,0.01,0.23
101021008,1900.0,2.7,1543.0,0.2,20.7,3.3,0.02,0.1
101021009,1733.0,2.1,1270.0,0.24,18.5,3.5,0.03,0.1
101021010,1950.0,2.2,1399.0,0.19,18.9,3.0,0.03,0.12
101021011,2167.0,2.9,2158.0,0.09,17.8,2.2,0.01,0.19
101021012,2383.0,3.0,2395.0,0.09,16.4,2.2,0.01,0.18
101031013,920.0,2.2,798.0,0.35,12.4,3.9,0.01,0.24
101031014,1200.0,2.3,886.0,0.28,16.0,5.4,0.0,0.13
101031015,1340.0,2.4,980.0,0.23,19.9,3.3,0.01,0.28
101031016,1582.0,2.5,1353.0,0.14,17.7,2.1,0.04,0.2
101041017,1517.0,2.3,776.0,0.28,16.3,7.7,0.01,0.11
101041018,1517.0,2.3,814.0,0.22,16.4,8.2,0.01,0.12
101041019,1300.0,2.4,902.0,0.27,15.9,4.6,0.01,0.11
101041020,1200.0,2.5,845.0,0.21,21.6,6.3,0.01,0.18
101041021,1560.0,2.2,826.0,0.23,15.6,6.9,0.01,0.11
101041022,900.0,2.8,1041.0,0.24,63.6,0.0,0.0,0.45
101041023,1500.0,2.3,796.0,0.32,13.3,8.1,0.02,0.1
101041024,1300.0,2.4,848.0,0.22,22.4,6.9,0.01,0.18
101041025,1473.0,2.2,866.0,0.23,15.8,5.6,0.01,0.15
101041026,1300.0,2.3,794.0,0.27,18.5,7.8,0.01,0.11
101041027,1300.0,2.1,726.0,0.28,16.9,6.9,0.01,0.14
102011028,2167.0,2.8,1468.0,0.11,15.8,4.6,0.08,0.13
102011029,2000.0,2.5,1151.0,0.17,14.9,5.4,0.14,0.13
102011030,1950.0,2.7,1179.0,0.18,15.6,4.3,0.05,0.25
102011031,2000.0,2.5,1019.0,0.22,12.1,4.9,0.09,0.14
102011032,1733.0,2.2,995.0,0.21,17.8,6.9,0.19,0.11
102011033,1974.0,3.1,1455.0,0.1,13.4,5.2,0.1,0.11
102011034,2000.0,2.5,937.0,0.25,13.0,5.9,0.09,0.1
102011035,1733.0,2.8,1298.0,0.13,16.0,5.9,0.16,0.09
102011036,1800.0,2.9,1446.0,0.12,16.5,5.4,0.14,0.11
102011037,2000.0,2.5,1125.0,0.19,16.4,5.3,0.23,0.11
102011038,2000.0,2.6,1119.0,0.18,15.2,5.7,0.07,0.12
102011039,2167.0,2.5,1380.0,0.14,15.5,5.3,0.09,0.15
102011040,1800.0,2.3,851.0,0.28,15.2,8.3,0.22,0.1
102011041,2167.0,2.8,1518.0,0.14,12.6,4.4,0.06,0.14
102011042,1800.0,2.2,848.0,0.29,15.6,8.5,0.27,0.1
102011043,1759.0,2.5,1008.0,0.22,16.7,6.5,0.17,0.1
102021044,1766.0,2.5,951.0,0.25,15.1,7.2,0.06,0.09
102021045,1647.0,2.9,1023.0,0.2,15.3,8.9,0.05,0.08
102021046,1700.0,2.3,786.0,0.29,12.3,7.7,0.04,0.08
102021047,1820.0,2.8,1190.0,0.18,14.9,5.9,0.07,0.1
102021048,1600.0,2.4,831.0,0.28,14.9,8.7,0.06,0.09
102021049,2400.0,2.9,1608.0,0.12,17.2,3.6,0.04,0.19
102021050,1600.0,2.3,764.0,0.27,11.9,7.9,0.02,0.08
102021051,1961.0,2.8,1366.0,0.13,14.4,5.8,0.1,0.13
102021052,1642.0,2.5,937.0,0.21,13.2,7.9,0.03,0.08
102021053,1800.0,2.2,763.0,0.3,14.1,11.1,0.07,0.1
102021054,1650.0,2.2,740.0,0.33,11.2,8.9,0.04,0.08
102021055,1850.0,2.8,1208.0,0.15,13.6,5.9,0.1,0.12
102021056,2167.0,3.0,1391.0,0.15,12.5,6.3,0.08,0.11
102021057,1625.0,2.5,847.0,0.27,15.9,11.2,0.12,0.09
103011058,1600.0,2.4,1067.0,0.24,16.8,6.2,0.01,0.1
103011059,1735.0,2.8,1303.0,0.18,15.9,4.5,0.0,0.11
103011060,1588.0,2.6,1196.0,0.21,20.0,3.3,0.01,0.21
103011061,1517.0,2.4,959.0,0.29,11.2,5.4,0.01,0.18
103021062,800.0,2.4,840.0,0.37,17.8,4.7,0.03,0.33
103021063,1170.0,2.3,771.0,0.34,14.4,7.3,0.0,0.13
103021064,1083.0,2.4,822.0,0.3,17.5,6.0,0.01,0.3
103021065,1127.0,2.4,825.0,0.33,17.8,5.2,0.01,0.22
103021066,867.0,2.3,721.0,0.31,15.1,4.7,0.01,0.35
103021067,1387.0,2.5,951.0,0.29,13.7,4.6,0.01,0.11
103021068,900.0,2.4,757.0,0.34,19.1,5.7,0.02,0.36
103021069,1083.0,2.4,884.0,0.31,14.8,3.5,0.04,0.3
103031070,1343.0,2.3,831.0,0.32,12.0,8.3,0.02,0.07
103031071,1528.0,2.5,992.0,0.25,11.9,5.5,0.02,0.12
103031072,1717.0,2.5,1067.0,0.24,12.0,5.2,0.0,0.11
103031073,1083.0,2.2,703.0,0.34,13.5,8.8,0.01,0.19
103031074,1302.0,2.5,875.0,0.25,16.3,5.5,0.01,0.22
103031075,0.0,0.0,0.0,,0.0,0.0,,
103041076,1430.0,2.5,1087.0,0.26,14.3,4.8,0.01,0.18
103041077,1491.0,2.3,992.0,0.29,15.5,5.3,0.02,0.09
103041078,1798.0,2.7,1441.0,0.19,13.0,3.7,0.01,0.11
103041079,1517.0,2.7,1217.0,0.23,16.1,3.0,0.01,0.22
104011080,1300.0,2.4,789.0,0.31,16.5,9.1,0.01,0.1
104011081,1257.0,2.5,798.0,0.25,20.9,8.9,0.01,0.15
104011082,1473.0,2.2,742.0,0.28,16.0,8.5,0.01,0.12
104021083,1350.0,2.5,851.0,0.17,23.0,9.1,0.01,0.14
104021084,1607.0,2.3,862.0,0.25,17.7,8.8,0.01,0.12
104021085,1600.0,2.2,841.0,0.25,18.1,8.9,0.01,0.12
104021086,1517.0,2.7,1025.0,0.17,21.5,7.0,0.01,0.13
104021087,1018.0,2.2,688.0,0.29,18.2,9.6,0.0,0.28
104021088,1733.0,2.7,1223.0,0.13,17.3,6.5,0.01,0.13
104021089,1600.0,2.5,894.0,0.23,18.1,7.7,0.01,0.1
104021090,1394.0,2.3,767.0,0.29,16.8,7.2,0.0,0.11
104021091,1480.0,2.5,840.0,0.25,17.9,9.2,0.01,0.14
105011092,888.0,2.6,947.0,0.34,24.3,7.4,0.01,0.23
105011093,1300.0,2.4,1239.0,0.29,9.9,4.4,0.03,0.16
105011094,758.0,2.5,827.0,0.38,20.3,7.6,0.0,0.32
105011095,1000.0,2.4,879.0,0.36,14.6,6.0,0.04,0.26
105011096,810.0,2.3,717.0,0.38,21.8,8.1,0.01,0.26
105021097,953.0,2.2,793.0,0.32,16.0,8.3,0.01,0.1
105021098,303.0,2.4,847.0,0.36,17.1,7.3,0.01,0.37
105031099,867.0,2.4,695.0,0.33,20.1,7.1,0.01,0.27
105031100,1517.0,2.7,1151.0,0.24,18.6,5.3,0.0,0.1
105031101,1517.0,2.4,1038.0,0.25,16.2,4.2,0.01,0.11
105031102,1307.0,2.6,1052.0,0.24,17.8,6.6,0.01,0.12
105031103,1538.0,2.7,1207.0,0.21,19.8,3.4,0.01,0.23
105031104,953.0,2.4,782.0,0.35,17.9,6.2,0.01,0.31
105031105,1083.0,2.5,853.0,0.32,16.9,5.9,0.01,0.25
105031106,1157.0,2.4,765.0,0.36,19.6,8.7,0.01,0.2
106011107,1733.0,2.8,1542.0,0.17,10.0,3.6,0.01,0.12
106011108,1517.0,2.5,933.0,0.29,11.8,6.8,0.01,0.08
106011109,1625.0,2.7,1149.0,0.19,14.5,6.5,0.01,0.13
106011110,1637.0,2.5,1008.0,0.26,15.7,4.5,0.02,0.17
106011111,1473.0,2.6,974.0,0.28,12.9,7.3,0.01,0.06
106011112,1993.0,2.7,1706.0,0.21,5.7,3.8,0.01,0.09
106011113,2000.0,2.8,1599.0,0.18,10.6,2.6,0.01,0.17
106021114,1517.0,2.4,1041.0,0.28,13.6,6.9,0.04,0.11
106021115,1733.0,2.6,1208.0,0.22,12.3,5.0,0.03,0.1
106021116,1950.0,2.8,1737.0,0.15,11.8,2.7,0.02,0.13
106021117,1755.0,2.7,1277.0,0.21,10.9,5.2,0.03,0.09
106021118,1800.0,3.0,1626.0,0.13,11.2,4.2,0.03,0.1
106031119,1842.0,2.6,975.0,0.2,15.2,6.3,0.02,0.11
106031120,1500.0,2.4,862.0,0.23,13.4,7.8,0.01,0.09
106031121,1733.0,2.3,899.0,0.22,12.4,6.0,0.02,0.13
106031122,1517.0,2.6,987.0,0.26,11.7,8.4,0.02,0.09
106031123,1925.0,3.2,1765.0,0.12,13.7,3.4,0.01,0.13
106031124,1593.0,2.1,765.0,0.26,11.4,6.8,0.02,0.13
106031125,1733.0,2.8,1270.0,0.17,11.9,5.0,0.01,0.11
106041126,1733.0,2.5,1428.0,0.23,8.4,5.5,0.01,0.08
106041127,1785.0,2.6,1395.0,0.23,10.3,3.2,0.01,0.17
106041128,1757.0,2.5,1142.0,0.28,11.7,3.3,0.0,0.11
106041129,1500.0,2.4,1029.0,0.28,12.7,3.8,0.01,0.21
107011130,1664.0,2.5,785.0,0.34,11.8,10.2,0.05,0.07
107011131,1733.0,2.6,1003.0,0.24,12.6,7.0,0.05,0.08
107011132,2000.0,3.1,1634.0,0.11,12.6,4.5,0.05,0.1
107011133,0.0,0.0,291.0,0.0,0.0,33.3,,0.3
107011134,1842.0,2.8,1348.0,0.2,12.2,5.5,0.05,0.1
107021135,0.0,1.0,1375.0,0.5,0.0,50.0,0.0,1.0
107031136,1993.0,3.0,1493.0,0.15,12.5,5.4,0.02,0.1
107031137,1733.0,2.7,1028.0,0.22,13.9,8.0,0.04,0.08
107031138,2100.0,2.3,1047.0,0.21,12.4,5.1,0.04,0.14
107031139,1950.0,2.7,1475.0,0.12,13.1,4.1,0.03,0.12
107031140,1950.0,2.6,1263.0,0.17,12.0,3.7,0.03,0.15
107031141,2167.0,2.9,1506.0,0.17,10.9,5.1,0.03,0.11
107031142,1800.0,2.7,1132.0,0.23,12.9,6.2,0.05,0.08
107031143,1700.0,2.5,836.0,0.29,12.2,9.1,0.04,0.07
107041144,2000.0,2.5,1029.0,0.24,13.2,6.9,0.08,0.1
107041145,1950.0,2.4,937.0,0.27,13.6,7.3,0.08,0.09
107041146,2017.0,2.7,1254.0,0.18,14.1,6.6,0.06,0.11
107041147,2427.0,3.0,1837.0,0.11,14.1,3.8,0.18,0.12
107041148,2167.0,2.7,1691.0,0.14,14.5,4.8,0.15,0.14
107041149,1797.0,2.2,988.0,0.2,15.8,9.2,0.11,0.11
107041150,2167.0,2.6,1284.0,0.22,12.5,5.2,0.09,0.11
108011151,1300.0,2.5,869.0,0.28,14.8,6.1,0.01,0.16
108011152,1517.0,2.2,739.0,0.31,14.4,7.8,0.01,0.12
108011153,1300.0,2.4,777.0,0.23,15.1,10.0,0.01,0.13
108011154,1361.0,1.9,630.0,0.4,13.7,11.0,0.0,0.11
108021155,1300.0,2.5,750.0,0.36,19.8,10.2,0.01,0.09
108021156,1179.0,2.4,760.0,0.29,20.9,8.3,0.0,0.17
108021157,1159.0,2.3,710.0,0.29,16.7,9.5,0.01,0.11
108021158,1300.0,2.1,642.0,0.34,16.0,13.2,0.02,0.1
108021159,1157.0,2.5,757.0,0.24,20.2,9.8,0.02,0.16
108021160,1400.0,2.2,740.0,0.32,14.4,6.4,0.01,0.13
108031161,1164.0,2.3,941.0,0.15,9.6,1.4,0.02,0.22
108041162,1517.0,2.3,761.0,0.28,15.8,8.1,0.01,0.11
108041163,1733.0,2.3,930.0,0.22,17.1,6.3,0.01,0.12
108041164,1733.0,2.2,747.0,0.3,15.8,7.8,0.01,0.11
108041165,1500.0,2.5,902.0,0.21,20.4,6.8,0.01,0.21
108041166,1560.0,2.6,864.0,0.27,16.8,5.9,0.0,0.11
108051167,1517.0,2.3,803.0,0.31,15.8,5.1,0.01,0.2
108051168,1517.0,2.4,892.0,0.21,16.4,7.5,0.01,0.11
108051169,1300.0,2.3,732.0,0.33,18.0,10.5,0.01,0.09
108051170,1300.0,2.4,762.0,0.26,18.8,9.2,0.01,0.17
108051171,1300.0,2.4,767.0,0.33,16.5,8.3,0.0,0.08
109011172,1600.0,2.6,1314.0,0.16,14.1,4.4,0.01,0.12
109011173,1300.0,2.4,955.0,0.25,16.1,6.6,0.01,0.1
109011174,1517.0,2.2,1016.0,0.23,17.3,5.5,0.01,0.13
109011175,1300.0,2.6,1010.0,0.24,15.7,3.9,0.01,0.23
109011176,1300.0,2.2,842.0,0.29,14.8,7.2,0.01,0.08
109021177,1083.0,2.4,814.0,0.35,15.2,3.5,0.01,0.2
109021178,1213.0,2.5,892.0,0.3,17.4,6.6,0.0,0.2
109021179,867.0,2.4,846.0,0.3,16.1,3.9,0.03,0.33
109031180,1300.0,2.2,866.0,0.31,12.1,4.6,0.01,0.12
109031181,1200.0,2.4,864.0,0.28,15.3,4.6,0.01,0.24
109031182,1083.0,2.2,859.0,0.32,15.3,4.6,0.01,0.12
109031183,910.0,2.4,815.0,0.31,16.7,3.5,0.01,0.39
109031184,1517.0,2.3,886.0,0.26,13.9,4.2,0.01,0.17
109031185,1127.0,2.3,776.0,0.31,15.9,4.2,0.01,0.23
110011186,1473.0,2.4,983.0,0.21,21.5,7.8,0.01,0.12
110011187,1153.0,2.5,896.0,0.29,17.5,4.3,0.01,0.31
110011188,1300.0,2.6,967.0,0.24,19.2,4.4,0.01,0.2
110011189,867.0,2.4,805.0,0.32,14.7,4.0,0.0,0.37
110021190,1083.0,2.3,736.0,0.34,17.4,6.7,0.0,0.22
110021191,1250.0,2.4,806.0,0.34,15.4,7.1,0.0,0.11
110021192,901.0,2.6,728.0,0.35,20.7,9.0,0.01,0.32
110021193,1000.0,2.3,723.0,0.38,19.7,6.0,0.01,0.32
110021194,1083.0,2.3,692.0,0.34,17.1,6.8,0.01,0.25
110031195,1322.0,2.5,1033.0,0.31,14.6,7.1,0.01,0.12
110031196,975.0,2.7,1024.0,0.29,12.9,4.1,0.01,0.37
110031197,1387.0,2.5,1032.0,0.32,14.7,4.8,0.02,0.11
110031198,1186.0,2.5,934.0,0.3,13.9,5.6,0.0,0.31
110041199,1300.0,2.4,923.0,0.33,13.7,6.7,0.0,0.11
110041200,1083.0,2.7,945.0,0.28,13.9,5.2,0.01,0.34
110041201,1100.0,2.4,798.0,0.33,14.3,6.1,0.01,0.22
110041202,1430.0,2.4,994.0,0.27,15.8,5.6,0.01,0.11
110041203,1486.0,2.3,1017.0,0.25,15.5,5.1,0.01,0.11
110041204,1339.0,2.7,836.0,0.33,14.3,11.8,0.01,0.07
110041205,1398.0,2.5,914.0,0.28,18.6,4.9,0.01,0.2
111011206,1950.0,2.5,1111.0,0.24,11.6,5.2,0.02,0.1
111011207,1733.0,2.3,818.0,0.29,12.4,6.2,0.04,0.09
111011208,1800.0,2.5,1200.0,0.22,13.8,5.0,0.03,0.1
111011209,1733.0,2.6,1283.0,0.2,14.8,4.8,0.03,0.09
111011210,1733.0,2.5,838.0,0.31,13.8,8.1,0.04,0.08
111011211,2167.0,2.5,1021.0,0.25,12.2,3.3,0.02,0.11
111011212,1800.0,2.4,920.0,0.27,13.7,6.5,0.03,0.09
111011213,2000.0,2.7,1699.0,0.12,13.9,3.5,0.01,0.13
111011214,1733.0,2.5,1143.0,0.22,13.9,4.4,0.03,0.11
111021215,1600.0,2.5,923.0,0.25,14.4,7.5,0.04,0.09
111021216,1666.0,2.5,1014.0,0.18,14.3,5.9,0.06,0.09
111021217,1820.0,2.8,1321.0,0.21,11.0,4.7,0.02,0.08
111021218,1733.0,2.5,905.0,0.24,15.1,6.0,0.05,0.1
111021219,1733.0,2.5,992.0,0.24,12.9,6.0,0.05,0.1
111021220,1800.0,2.5,1146.0,0.19,14.5,4.8,0.03,0.1
111021221,1603.0,2.9,1272.0,0.21,12.7,5.1,0.02,0.07
111031222,1950.0,2.5,1282.0,0.2,13.6,3.9,0.04,0.1
111031223,1408.0,2.5,936.0,0.3,13.6,7.4,0.04,0.07
111031224,1937.0,2.2,1074.0,0.25,14.8,6.8,0.07,0.11
111031225,1800.0,2.4,1226.0,0.23,15.4,4.9,0.05,0.1
111031226,1882.0,3.0,1596.0,0.15,14.1,4.1,0.02,0.09
111031227,1733.0,2.3,1015.0,0.24,17.6,7.3,0.06,0.08
111031228,2136.0,2.4,1524.0,0.18,13.5,4.2,0.03,0.14
111031229,2000.0,2.0,1474.0,0.17,15.9,5.3,0.07,0.13
111031230,1500.0,1.7,700.0,0.43,57.1,0.0,0.0,0.0
111031231,1517.0,2.4,845.0,0.26,14.2,11.1,0.05,0.06
111031232,1900.0,2.3,911.0,0.3,12.9,6.0,0.04,0.11
111031233,1720.0,2.5,1065.0,0.26,13.7,5.3,0.03,0.08
111031234,1733.0,2.3,1002.0,0.25,17.2,6.5,0.05,0.08
111031235,1770.0,2.2,1130.0,0.2,20.1,6.4,0.07,0.1
112011236,1600.0,2.1,793.0,0.29,15.4,7.6,0.01,0.11
112011237,1674.0,2.5,996.0,0.19,18.1,5.4,0.01,0.16
112011238,1647.0,2.6,1025.0,0.11,20.8,7.3,0.02,0.19
112011239,1660.0,2.3,837.0,0.18,19.5,9.3,0.01,0.11
112011240,1798.0,2.3,936.0,0.16,17.7,8.4,0.01,0.15
112011241,1398.0,2.2,737.0,0.35,16.4,8.2,0.0,0.12
112011242,1950.0,2.6,1232.0,0.13,17.6,5.9,0.01,0.14
112011243,1517.0,2.5,782.0,0.17,22.7,8.4,0.01,0.15
112021244,1300.0,2.4,786.0,0.35,16.3,8.2,0.01,0.09
112021245,1192.0,2.6,801.0,0.28,21.5,7.6,0.01,0.22
112021246,1517.0,2.5,962.0,0.24,19.4,6.9,0.01,0.1
112021247,1148.0,2.4,722.0,0.3,19.0,9.6,0.0,0.19
112021248,1430.0,2.3,795.0,0.27,19.5,11.1,0.01,0.09
112021249,1473.0,2.6,985.0,0.18,22.8,6.5,0.01,0.18
112031250,2037.0,2.3,885.0,0.23,15.5,7.5,0.02,0.13
112031251,1647.0,2.4,772.0,0.26,17.4,9.1,0.01,0.09
112031252,1458.0,2.5,881.0,0.2,19.0,8.2,0.01,0.17
112031253,1950.0,2.5,949.0,0.19,15.4,8.0,0.02,0.11
112031254,1733.0,2.2,789.0,0.28,16.0,9.8,0.03,0.1
112031255,1800.0,2.3,832.0,0.26,14.1,7.5,0.02,0.1
113011256,1573.0,2.6,1029.0,0.29,13.3,5.5,0.0,0.14
113011257,1205.0,2.7,1019.0,0.27,15.0,3.8,0.01,0.3
113011258,1300.0,2.5,975.0,0.29,14.6,4.1,0.0,0.14
113011259,1079.0,2.4,796.0,0.33,15.3,4.9,0.01,0.21
113021260,1083.0,2.3,875.0,0.31,13.3,6.3,0.01,0.26
113021261,1417.0,2.4,934.0,0.32,9.9,6.2,0.0,0.09
113021262,1200.0,2.4,958.0,0.29,13.0,4.3,0.01,0.21
113031263,1083.0,2.3,776.0,0.33,15.3,5.4,0.0,0.16
113031264,1170.0,2.5,892.0,0.34,11.6,4.1,0.0,0.22
113031265,1192.0,2.5,891.0,0.3,14.6,5.1,0.0,0.21
113031266,1083.0,2.3,764.0,0.34,13.3,4.7,0.01,0.24
113031267,1625.0,2.6,1252.0,0.19,14.7,4.5,0.01,0.11
113031268,1647.0,2.7,1288.0,0.19,16.0,5.9,0.01,0.09
113031269,1603.0,2.6,1190.0,0.22,15.3,5.1,0.01,0.1
113031270,1400.0,2.2,932.0,0.27,16.7,6.6,0.01,0.1
113031271,1300.0,2.6,1025.0,0.24,16.1,3.3,0.01,0.26
114011272,1800.0,2.3,909.0,0.22,14.7,4.1,0.02,0.18
114011273,1650.0,2.4,824.0,0.26,15.7,8.5,0.01,0.1
114011274,1500.0,2.2,778.0,0.3,13.9,7.4,0.01,0.13
114011275,1709.0,1.7,733.0,0.45,0.0,0.0,0.0,0.0
114011276,1600.0,2.1,909.0,0.24,14.5,5.7,0.01,0.13
114011277,1500.0,2.5,965.0,0.22,14.1,6.8,0.01,0.11
114011278,1517.0,2.5,851.0,0.25,13.9,8.8,0.01,0.09
114011279,1382.0,2.4,737.0,0.27,14.1,10.6,0.01,0.1
114011280,1300.0,2.0,618.0,0.35,13.1,8.9,0.01,0.13
114011281,1684.0,2.7,1165.0,0.15,18.7,6.8,0.01,0.13
114011282,1408.0,2.3,749.0,0.29,14.4,7.6,0.01,0.12
114011283,1300.0,2.3,810.0,0.25,16.3,8.0,0.01,0.14
114021284,2000.0,2.4,1144.0,0.18,13.4,4.2,0.04,0.16
114021285,1777.0,2.9,1250.0,0.15,13.1,4.0,0.03,0.11
114021286,1800.0,2.4,980.0,0.23,13.5,4.3,0.04,0.12
114021287,1733.0,2.4,1015.0,0.23,13.2,4.8,0.02,0.12
114021288,1950.0,2.5,1239.0,0.17,13.8,3.6,0.03,0.22
114021289,1733.0,2.4,1038.0,0.17,12.7,3.6,0.04,0.18
115011290,2400.0,2.8,1793.0,0.11,16.2,4.2,0.19,0.15
115011291,2500.0,3.3,2281.0,0.06,13.6,4.3,0.15,0.16
115011292,2500.0,2.9,1982.0,0.09,14.7,4.4,0.16,0.18
115011293,2600.0,3.1,2210.0,0.08,13.7,4.8,0.23,0.18
115011294,2648.0,3.1,2246.0,0.07,12.9,3.9,0.09,0.2
115011295,2604.0,3.4,2349.0,0.06,13.4,4.0,0.13,0.18
115011296,2741.0,3.2,2591.0,0.06,13.4,4.3,0.2,0.2
115021297,2600.0,3.1,1850.0,0.12,13.2,3.7,0.08,0.2
115021298,2461.0,2.9,1626.0,0.14,13.4,2.6,0.08,0.18
115031299,2000.0,2.5,1117.0,0.16,16.9,4.2,0.04,0.17
115031300,2167.0,3.0,1637.0,0.13,15.1,3.7,0.04,0.14
115041301,2271.0,3.0,1580.0,0.16,15.3,3.5,0.05,0.14
115041302,2800.0,3.4,2303.0,0.06,12.9,3.8,0.11,0.18
116011303,1831.0,2.7,1181.0,0.17,15.9,7.4,0.26,0.08
116011304,2000.0,2.9,1232.0,0.22,16.7,7.2,0.21,0.07
116011305,1950.0,3.0,1241.0,0.2,16.6,7.5,0.2,0.08
116011306,2100.0,3.2,1369.0,0.19,20.9,8.1,0.27,0.07
116011307,2037.0,2.8,1419.0,0.19,16.6,5.7,0.18,0.11
116011308,2050.0,2.9,1379.0,0.18,15.7,6.2,0.21,0.09
116021309,2550.0,3.6,2185.0,0.06,18.0,5.6,0.19,0.14
116021310,2900.0,3.3,2259.0,0.07,16.9,4.2,0.19,0.15
116021311,2200.0,3.2,1867.0,0.09,17.5,5.3,0.21,0.11
116021312,2100.0,2.8,1145.0,0.23,13.1,5.3,0.1,0.11
116031313,1517.0,3.1,902.0,0.28,17.0,12.9,0.16,0.05
116031314,2000.0,3.3,1515.0,0.11,17.3,6.5,0.17,0.07
116031315,2045.0,3.5,1583.0,0.11,17.4,6.5,0.18,0.07
116031316,1733.0,3.0,858.0,0.28,18.9,14.1,0.16,0.06
116031317,1612.0,3.1,973.0,0.23,16.9,11.2,0.23,0.05
116031318,0.0,2.0,2333.0,0.0,0.0,0.0,0.0,0.0
116031319,2080.0,3.3,1484.0,0.15,17.9,6.4,0.2,0.07
117011320,0.0,3.0,1375.0,1.0,0.0,42.9,0.0,0.0
117011321,2500.0,2.8,1617.0,0.16,17.6,3.5,0.18,0.13
117011322,2400.0,2.6,1212.0,0.22,17.3,5.6,0.28,0.1
117011323,2270.0,2.6,1072.0,0.23,16.3,6.1,0.24,0.1
117011324,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
117011325,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
117021326,2334.0,2.5,1409.0,0.19,19.0,6.3,0.4,0.12
117021327,2600.0,2.2,1725.0,0.13,22.1,4.9,0.42,0.15
117021328,2532.0,2.4,1684.0,0.15,24.0,4.6,0.4,0.13
117031329,2670.0,1.7,1828.0,0.1,21.0,5.0,0.29,0.18
117031330,2600.0,2.0,2173.0,0.08,22.6,3.3,0.42,0.18
117031331,2700.0,2.0,1522.0,0.14,19.9,5.9,0.35,0.16
117031332,2600.0,2.1,1780.0,0.1,24.7,5.3,0.44,0.14
117031333,2200.0,1.6,1502.0,0.12,21.3,4.6,0.33,0.18
117031334,2600.0,2.1,1753.0,0.07,16.6,6.9,0.26,0.18
117031335,2492.0,2.0,1420.0,0.15,21.5,6.4,0.4,0.15
117031336,2500.0,1.8,1750.0,0.12,20.0,4.8,0.34,0.18
117031337,2600.0,2.1,1412.0,0.07,14.4,8.0,0.31,0.15
117031338,2500.0,2.1,1365.0,0.16,20.2,6.8,0.35,0.17
118011339,3000.0,2.3,1979.0,0.12,16.4,3.6,0.35,0.18
118011340,3000.0,2.2,1929.0,0.1,17.4,4.2,0.36,0.18
118011341,3000.0,2.2,1771.0,0.14,17.0,4.5,0.42,0.17
118011342,0.0,0.0,0.0,,0.0,0.0,,
118011343,3050.0,2.2,2424.0,0.1,14.4,3.7,0.3,0.21
118011344,3000.0,2.5,1902.0,0.11,13.8,3.8,0.2,0.2
118011345,3000.0,2.0,2092.0,0.09,15.9,3.4,0.34,0.2
118011346,3250.0,2.7,2517.0,0.09,11.2,3.9,0.15,0.26
118011347,3033.0,2.1,2171.0,0.11,16.8,3.9,0.37,0.2
118021348,2817.0,2.3,1970.0,0.13,17.6,3.5,0.33,0.17
118021349,2500.0,2.5,1345.0,0.13,18.1,9.1,0.35,0.12
118021350,2600.0,2.7,1299.0,0.21,16.1,4.5,0.18,0.13
118021351,2600.0,2.5,1425.0,0.17,16.5,5.6,0.28,0.14
118021352,2600.0,2.3,1781.0,0.12,19.2,4.5,0.34,0.14
119011353,1733.0,3.0,949.0,0.21,16.5,10.9,0.22,0.08
119011354,2100.0,3.0,1023.0,0.24,16.3,7.8,0.12,0.1
119011355,0.0,0.0,0.0,,0.0,0.0,,0.0
119011356,2167.0,3.2,1113.0,0.22,15.8,8.2,0.13,0.11
119011357,2100.0,3.3,958.0,0.24,15.1,8.9,0.13,0.11
119011358,2167.0,2.7,1292.0,0.21,16.1,4.7,0.24,0.11
119011359,2253.0,2.8,1477.0,0.2,15.2,4.3,0.19,0.12
119011360,2167.0,2.8,1256.0,0.22,18.2,6.0,0.23,0.11
119011361,1997.0,3.1,997.0,0.25,16.0,8.5,0.18,0.08
119021362,2058.0,2.8,1034.0,0.25,15.7,7.6,0.25,0.09
119021363,1842.0,2.8,980.0,0.2,16.5,9.1,0.34,0.08
119021364,2500.0,2.8,1364.0,0.23,15.9,5.0,0.22,0.13
119021365,1506.0,3.0,857.0,0.21,14.0,11.6,0.3,0.06
119021366,1950.0,3.3,934.0,0.24,16.4,10.1,0.2,0.08
119021367,2167.0,2.9,1183.0,0.22,16.0,6.4,0.18,0.11
119031368,2000.0,2.9,1141.0,0.15,17.5,8.7,0.36,0.1
119031369,2055.0,2.6,1374.0,0.18,17.5,5.3,0.35,0.11
119031370,2000.0,2.7,1152.0,0.22,18.3,6.7,0.31,0.1
119031371,2400.0,2.8,1763.0,0.16,15.4,4.3,0.29,0.15
119031372,2383.0,2.8,1388.0,0.2,15.5,4.1,0.19,0.14
119031373,2000.0,2.5,800.0,0.3,17.0,8.9,0.33,0.08
